cve,zdi_date,edb_date,published_date,has_reference_to_edb_in_nist
cve-2013-1025,,,2013-09-15,f
cve-2013-1028,,,2013-09-15,f
cve-2013-1030,,,2013-09-15,f
cve-2013-1050,,,2013-03-08,f
cve-2013-1063,,,2013-10-03,f
cve-2013-1064,,,2013-10-03,f
cve-2013-1088,,,2013-04-24,f
cve-2013-1109,,,2013-01-17,f
cve-2013-1117,,,2013-09-06,f
cve-2013-1120,,,2013-02-06,f
cve-2013-1146,2013-04-09,,2013-03-28,f
cve-2013-1152,,,2013-04-11,f
cve-2013-1158,,,2013-05-01,f
cve-2013-1160,,,2013-05-01,f
cve-2013-1166,,,2013-04-11,f
cve-2013-1173,,,2013-04-11,f
cve-2013-1181,,,2013-04-25,f
cve-2013-1183,,,2013-04-25,f
cve-2013-1185,,,2013-04-25,f
cve-2013-1192,,,2013-04-25,f
cve-2013-1200,,,2013-05-15,f
cve-2013-1203,,,2013-06-18,f
cve-2013-1212,,,2013-05-29,f
cve-2013-1226,,,2013-04-28,f
cve-2013-1228,,,2013-09-06,f
cve-2014-5567,,,2014-09-08,f
cve-2013-1231,,,2013-05-03,f
cve-2013-1244,,,2013-05-15,f
cve-2013-1249,,,2013-02-13,f
cve-2013-1255,,,2013-02-13,f
cve-2013-1265,,,2013-02-13,f
cve-2013-1268,,,2013-02-13,f
cve-2013-1276,,,2013-02-13,f
cve-2013-1285,,,2013-03-12,f
cve-2013-1286,,,2013-03-12,f
cve-2014-5570,,,2014-09-08,f
cve-2013-1292,,,2013-04-09,f
cve-2013-1306,2013-05-29,2016-12-09,2013-05-14,t
cve-2013-1317,,,2013-05-14,f
cve-2013-1328,,,2013-05-14,f
cve-2013-1343,,,2013-09-11,f
cve-2013-1345,2013-07-26,,2013-07-09,f
cve-2013-1373,,,2013-02-12,f
cve-2013-1384,,,2013-04-09,f
cve-2013-1406,,,2013-02-11,f
cve-2013-1414,,,2013-07-08,t
cve-2013-1443,,,2013-09-23,f
cve-2013-1480,2013-02-11,,2013-02-01,f
cve-2013-1482,,,2013-02-01,f
cve-2013-1484,2013-03-22,,2013-02-20,f
cve-2013-1494,,,2013-04-17,f
cve-2013-1498,,,2013-04-17,f
cve-2013-1505,,,2013-04-17,f
cve-2013-1510,,,2013-04-17,f
cve-2013-1511,,,2013-04-17,f
cve-2013-1516,2013-05-29,,2013-04-17,f
cve-2013-1519,,,2013-04-17,f
cve-2013-1525,,,2013-04-17,f
cve-2013-1528,,,2013-04-17,f
cve-2013-1536,,,2013-04-17,f
cve-2013-1547,,,2013-04-17,f
cve-2013-1559,2013-05-29,2013-06-05,2013-04-17,f
cve-2013-1578,,,2013-02-02,f
cve-2013-1604,,2013-05-29,2014-03-25,t
cve-2013-1612,,,2013-06-19,f
cve-2013-1641,,,2014-10-26,f
cve-2013-1673,,,2013-05-16,f
cve-2013-1674,,,2013-05-16,f
cve-2013-1677,,,2013-05-16,f
cve-2013-1686,,,2013-06-25,f
cve-2013-1692,,,2013-06-25,f
cve-2013-1700,,,2013-06-25,f
cve-2013-1702,,,2013-08-06,f
cve-2013-1708,,,2013-08-06,f
cve-2013-1717,,,2013-08-06,f
cve-2013-1718,,,2013-09-18,f
cve-2013-1720,,,2013-09-18,f
cve-2013-1774,,,2013-02-28,f
cve-2013-1777,,,2013-07-11,f
cve-2013-1780,,,2013-03-27,f
cve-2013-1787,,,2013-03-27,f
cve-2013-1804,,,2014-04-29,f
cve-2013-1807,,,2014-04-30,f
cve-2013-1810,,,2014-05-15,f
cve-2013-1814,,,2013-03-13,t
cve-2013-1818,,,2014-06-02,f
cve-2013-1823,,,2013-04-02,f
cve-2013-1847,,2013-04-05,2013-05-02,f
cve-2013-1850,,,2014-03-14,f
cve-2013-1851,,,2014-03-14,f
cve-2013-1854,,,2013-03-19,f
cve-2013-1857,,,2013-03-19,f
cve-2013-1877,,,2013-03-20,f
cve-2013-1879,,,2013-07-17,f
cve-2013-1880,,,2014-02-05,f
cve-2013-1885,,,2014-01-24,f
cve-2013-1887,,,2013-03-27,f
cve-2013-1894,,,2013-11-23,f
cve-2013-1896,,,2013-07-10,f
cve-2013-1898,,,2013-04-09,f
cve-2013-1917,,,2013-05-13,f
cve-2013-1933,,,2013-04-25,f
cve-2013-1942,,2013-03-29,2013-08-15,f
cve-2013-1955,,,2013-07-17,f
cve-2013-1970,,,2013-04-25,f
cve-2013-1980,,,2014-02-11,f
cve-2013-1994,,,2013-06-15,f
cve-2013-2000,,,2013-06-15,f
cve-2013-2027,,,2015-02-13,f
cve-2013-2036,,,2013-06-24,f
cve-2013-2052,,,2013-07-09,f
cve-2013-2066,,,2013-06-15,f
cve-2013-2069,,,2013-05-28,f
cve-2013-2083,,,2013-05-24,f
cve-2013-2087,,,2014-05-14,f
cve-2013-2122,,,2013-07-16,f
cve-2013-2128,,,2013-06-07,f
cve-2013-2130,,,2014-06-05,f
cve-2013-2156,,,2013-08-20,f
cve-2013-2163,,,2014-06-13,f
cve-2013-2174,,,2013-07-31,f
cve-2013-2176,,,2013-08-28,f
cve-2013-2191,,,2014-02-07,f
cve-2013-2210,,,2013-08-20,f
cve-2013-2225,,,2014-05-27,t
cve-2013-2226,,,2014-05-14,f
cve-2013-2236,,,2013-10-23,f
cve-2013-2249,,,2013-07-23,f
cve-2013-2269,,,2013-10-01,f
cve-2013-2276,,,2013-02-27,f
cve-2013-2289,,2013-03-01,2014-03-11,f
cve-2013-2304,,,2013-04-16,f
cve-2013-2316,,,2013-06-03,f
cve-2013-2317,,,2013-06-03,f
cve-2013-2318,,,2013-06-06,f
cve-2013-2338,,,2013-06-14,f
cve-2013-2342,,,2013-06-28,f
cve-2013-2343,2013-07-26,,2013-07-02,f
cve-2013-2355,,,2013-07-19,f
cve-2013-2363,,,2013-07-19,f
cve-2013-2371,,,2013-03-15,f
cve-2013-2383,2013-05-10,,2013-04-17,f
cve-2013-2385,,,2013-04-17,f
cve-2013-2395,,,2013-04-17,f
cve-2013-2400,,,2013-06-18,f
cve-2013-2404,,,2013-04-17,f
cve-2013-2407,,,2013-06-18,f
cve-2013-2408,,,2013-04-17,f
cve-2013-2429,,,2013-04-17,f
cve-2013-2438,,,2013-04-17,f
cve-2013-2447,,,2013-06-18,f
cve-2013-2459,,,2013-06-18,f
cve-2013-2461,,,2013-06-18,f
cve-2013-2463,2013-06-27,,2013-06-18,f
cve-2013-2466,,,2013-06-18,f
cve-2013-2468,,,2013-06-18,f
cve-2013-2476,,,2013-03-07,f
cve-2013-2477,,,2013-03-07,f
cve-2013-2480,,,2013-03-07,f
cve-2013-2503,,2013-03-11,2013-03-11,f
cve-2013-2556,2013-08-13,,2013-03-11,f
cve-2013-2578,,2013-08-02,2013-10-11,f
cve-2013-2619,,2013-04-02,2014-03-18,t
cve-2013-2632,,,2013-03-21,f
cve-2013-2636,,,2013-03-22,f
cve-2013-2643,,,2014-03-18,f
cve-2013-2700,,,2014-05-14,f
cve-2013-2715,,,2013-03-27,f
cve-2013-2717,,,2013-03-28,f
cve-2013-2720,,,2013-05-16,f
cve-2013-2724,,,2013-05-16,f
cve-2013-2728,,,2013-05-16,f
cve-2013-2798,,,2013-08-09,f
cve-2013-2802,,,2013-08-21,f
cve-2013-2804,,,2013-08-27,f
cve-2013-2814,,,2013-12-17,f
cve-2013-2822,,,2013-12-21,f
cve-2013-2823,,,2013-11-21,f
cve-2013-2867,,,2013-07-10,f
cve-2013-2869,,,2013-07-10,f
cve-2013-2877,,,2013-07-10,f
cve-2013-2893,,,2013-09-13,f
cve-2013-2894,,,2013-09-13,f
cve-2013-2902,,,2013-08-21,f
cve-2013-2903,,,2013-08-21,f
cve-2013-2906,,,2013-10-02,f
cve-2013-2912,,,2013-10-02,f
cve-2013-2918,,,2013-10-02,f
cve-2013-2925,,,2013-10-16,f
cve-2013-2928,,,2013-10-16,f
cve-2013-2933,,,2013-09-12,f
cve-2013-2950,,,2013-06-03,f
cve-2013-2962,,,2014-02-06,f
cve-2013-2968,,,2013-06-19,f
cve-2013-2977,,,2013-05-10,f
cve-2013-2983,,,2013-07-02,f
cve-2013-2989,,,2013-05-28,f
cve-2013-3010,,,2013-07-23,f
cve-2013-3039,,,2013-09-11,f
cve-2013-3041,,,2013-09-30,f
cve-2013-3059,,,2013-05-03,f
cve-2013-3060,,,2013-04-21,f
cve-2013-3061,,,2013-05-01,f
cve-2013-3079,,,2013-05-01,f
cve-2013-3086,,,2014-09-29,f
cve-2013-3131,,,2013-07-09,f
cve-2013-3202,2013-09-11,,2013-09-11,f
cve-2013-3209,2013-09-11,,2013-09-11,f
cve-2013-3222,,,2013-04-22,f
cve-2013-3237,,,2013-04-22,f
cve-2013-3241,,,2013-04-25,f
cve-2013-3251,,,2014-04-10,f
cve-2013-3269,,,2013-04-25,f
cve-2013-3272,,,2013-07-08,f
cve-2013-3278,,,2013-09-30,f
cve-2013-3284,,,2014-01-02,f
cve-2013-3301,,2013-04-15,2013-04-29,f
cve-2013-3330,,,2013-05-16,f
cve-2013-3335,,,2013-05-16,f
cve-2013-3343,,,2013-06-11,f
cve-2013-3365,,,2014-02-04,f
cve-2013-3388,,,2013-08-24,f
cve-2013-3396,,,2013-06-26,f
cve-2013-3397,,,2013-06-26,f
cve-2013-3408,,,2013-07-10,f
cve-2013-3410,,,2013-07-17,f
cve-2013-3417,,,2013-09-30,f
cve-2013-3421,,,2013-07-12,f
cve-2013-3425,,,2013-07-30,f
cve-2013-3430,,,2013-07-25,f
cve-2013-3433,,,2013-07-17,f
cve-2013-3438,,,2013-07-23,f
cve-2013-3446,,,2013-09-11,f
cve-2013-3451,,,2013-08-02,f
cve-2013-3461,,,2013-08-24,f
cve-2013-3466,,,2013-08-29,f
cve-2013-3476,,,2014-06-02,f
cve-2013-3479,,,2013-09-04,f
cve-2013-3480,,,2013-08-09,f
cve-2013-3496,,,2013-05-22,f
cve-2013-3499,,,2013-05-08,f
cve-2013-3506,,,2013-05-08,f
cve-2013-3510,,,2013-05-08,f
cve-2013-3528,,,2013-05-10,f
cve-2013-3531,,,2013-05-10,f
cve-2013-3534,,,2013-05-13,f
cve-2013-3538,,2013-04-14,2013-05-13,f
cve-2013-3541,,,2013-10-04,f
cve-2013-3558,,,2013-05-24,f
cve-2013-3577,,,2013-07-15,f
cve-2013-3583,,,2013-08-27,f
cve-2014-5563,,,2014-09-08,f
cve-2013-3590,,,2013-08-27,f
cve-2013-3595,,,2014-01-19,f
cve-2013-3626,,,2013-11-06,f
cve-2013-3661,,,2013-05-24,t
cve-2013-3673,,,2013-06-09,f
cve-2013-3690,,2013-06-12,2013-10-01,f
cve-2013-3710,,,2013-12-10,f
cve-2013-3712,,,2014-02-26,f
cve-2013-3745,,,2013-07-17,f
cve-2013-3751,2013-08-13,,2013-07-17,f
cve-2013-3768,,,2013-07-17,f
cve-2013-3771,,,2013-07-17,f
cve-2013-3805,,,2013-07-17,f
cve-2013-3812,,,2013-07-17,f
cve-2013-3816,,,2013-07-17,f
cve-2013-3820,,,2013-07-17,f
cve-2013-3826,,,2013-10-16,f
cve-2013-3828,2013-10-16,,2013-10-16,f
cve-2013-3841,,,2013-10-16,f
cve-2013-3842,,,2013-10-16,f
cve-2013-3857,,,2013-09-11,f
cve-2013-3869,,,2013-11-12,f
cve-2013-3872,2013-10-08,,2013-10-09,f
cve-2013-3885,,,2013-10-09,f
cve-2012-4678,,,2012-08-26,f
cve-2013-3890,,,2013-10-09,f
cve-2013-3898,,,2013-11-12,f
cve-2013-3907,,,2013-12-10,f
cve-2013-3933,,,2014-02-11,f
cve-2013-3956,,2013-06-26,2013-07-31,t
cve-2013-3971,,,2013-10-01,f
cve-2013-3984,,,2014-05-25,f
cve-2013-3990,,,2013-08-09,f
cve-2013-3997,,,2014-03-26,f
cve-2013-4024,,,2013-09-25,f
cve-2013-4034,,2013-10-11,2013-11-15,f
cve-2013-4044,,,2013-12-21,f
cve-2013-4048,,,2013-09-16,f
cve-2013-4055,,,2013-11-07,f
cve-2013-4069,,,2013-12-21,f
cve-2013-4070,,,2013-12-21,f
cve-2013-4134,,,2013-11-05,f
cve-2013-4142,,,2013-10-01,f
cve-2013-4143,,,2014-05-30,f
cve-2013-4164,,,2013-11-23,f
cve-2013-4188,,,2014-03-11,f
cve-2013-4205,,,2013-08-24,f
cve-2013-4236,,,2013-08-19,f
cve-2013-4239,,,2013-09-30,f
cve-2013-4277,,,2013-09-16,f
cve-2013-4298,,,2013-09-10,f
cve-2013-4301,,,2013-10-26,f
cve-2013-4305,,,2013-10-11,f
cve-2013-4322,,,2014-02-26,f
cve-2013-4330,,,2013-10-04,f
cve-2013-4349,,,2013-11-02,f
cve-2013-4353,,,2014-01-08,f
cve-2013-4354,,,2013-11-23,f
cve-2013-4358,,,2013-12-24,f
cve-2013-4369,,,2013-10-17,f
cve-2013-4384,,,2013-10-09,f
cve-2013-4387,,,2013-10-10,f
cve-2016-9384,,,2017-02-22,f
cve-2013-4390,,,2013-10-23,f
cve-2013-4391,,,2013-10-28,f
cve-2013-4393,,,2013-10-28,f
cve-2013-4397,,,2013-10-17,f
cve-2013-4403,,,2013-12-19,f
cve-2013-4415,,,2014-02-14,f
cve-2013-4418,,,2013-12-19,f
cve-2013-4428,,,2013-10-26,f
cve-2013-4445,,,2013-12-07,f
cve-2013-4447,,,2013-11-01,f
cve-2013-4491,,,2013-12-06,f
cve-2013-4514,,,2013-11-11,f
cve-2013-4516,,,2013-11-11,f
cve-2013-4520,,,2013-12-14,f
cve-2013-4526,,,2014-11-04,f
cve-2013-4537,,,2014-11-04,f
cve-2013-4549,,,2013-12-23,f
cve-2013-4552,,,2014-05-13,f
cve-2013-4580,,,2014-05-12,f
cve-2013-4590,,,2014-02-26,f
cve-2013-4592,,,2013-11-19,f
cve-2013-4594,,,2014-10-25,f
cve-2013-4614,,,2013-06-21,f
cve-2013-4622,,,2013-06-19,f
cve-2013-4629,,,2013-06-20,f
cve-2013-4679,,,2013-08-04,f
cve-2013-4688,,,2013-07-11,f
cve-2013-4694,,2013-07-02,2014-04-16,t
cve-2013-4706,,,2013-09-20,f
cve-2013-4722,,,2014-04-25,f
cve-2013-4726,,,2014-04-25,f
cve-2013-4728,,,2014-06-06,f
cve-2013-4766,,,2013-09-16,f
cve-2013-4779,,,2013-07-18,f
cve-2013-4790,,,2013-09-05,f
cve-2013-4804,,,2013-10-13,f
cve-2013-4830,,,2013-10-16,f
cve-2013-4852,,,2013-08-19,f
cve-2013-4874,,,2013-07-18,f
cve-2013-4875,,,2013-07-18,f
cve-2013-4880,,,2013-08-13,f
cve-2013-4922,,,2013-07-29,f
cve-2013-4934,,,2013-07-29,f
cve-2013-4937,,,2013-07-26,f
cve-2013-4940,,,2013-07-26,f
cve-2013-4941,,,2013-07-26,f
cve-2013-4943,,,2013-08-09,f
cve-2013-4957,,,2013-10-25,f
cve-2013-4967,,,2013-08-20,f
cve-2013-4974,,,2013-08-26,f
cve-2013-4980,,2013-08-29,2014-03-03,f
cve-2013-4995,,,2013-07-30,f
cve-2013-5010,,,2014-01-10,f
cve-2013-5012,,,2014-02-10,f
cve-2013-5023,,,2013-08-06,f
cve-2013-5036,,2013-08-12,2014-05-27,t
cve-2013-5039,,,2013-12-29,f
cve-2013-5042,,,2013-12-10,f
cve-2013-5049,2013-12-15,,2013-12-10,f
cve-2013-5052,,,2013-12-10,f
cve-2013-5057,,,2013-12-10,f
cve-2013-5132,,,2013-09-07,f
cve-2013-5138,,,2013-09-19,f
cve-2013-5147,,,2013-09-19,f
cve-2013-5169,,,2013-10-23,f
cve-2013-5174,,,2013-10-23,f
cve-2013-5180,,,2013-10-23,f
cve-2013-5189,,,2013-10-23,f
cve-2013-5228,2013-12-20,,2013-12-18,f
cve-2013-5229,,,2015-11-13,f
cve-2013-5315,,,2013-08-19,f
cve-2013-5325,,,2013-10-09,f
cve-2013-5330,2013-12-15,,2013-11-12,f
cve-2013-5354,,,2013-12-09,f
cve-2013-5358,,,2014-01-08,f
cve-2013-5373,,,2013-09-25,f
cve-2013-5375,,,2013-11-24,f
cve-2013-5376,,,2013-10-16,f
cve-2013-5404,,,2013-12-10,f
cve-2013-5414,,,2013-11-16,f
cve-2013-5419,,,2013-10-04,f
cve-2013-5428,,,2013-10-22,f
cve-2013-5448,,,2013-11-29,f
cve-2013-5449,,,2013-12-03,f
cve-2013-5459,,,2014-04-21,f
cve-2013-5473,,,2013-09-27,f
cve-2013-5500,,,2013-09-20,f
cve-2013-5506,,,2013-10-13,f
cve-2013-5516,,,2013-09-30,f
cve-2013-5526,,,2013-10-10,f
cve-2013-5529,,,2013-10-16,f
cve-2013-5545,,,2013-10-31,f
cve-2013-5600,,,2013-10-30,f
cve-2013-5607,,,2013-11-20,f
cve-2013-5611,,,2013-12-11,f
cve-2013-5613,,,2013-12-11,f
cve-2013-5635,,,2013-11-30,f
cve-2013-5655,,,2014-05-14,f
cve-2013-5704,,,2014-04-15,f
cve-2013-5715,,,2013-09-09,f
cve-2013-5716,,2013-09-04,2013-09-09,t
cve-2013-5761,,,2013-10-16,f
cve-2013-5766,,,2013-10-16,f
cve-2013-5788,,,2013-10-16,f
cve-2013-5799,,,2013-10-16,f
cve-2013-5810,,,2013-10-16,f
cve-2013-5824,,,2013-10-16,f
cve-2013-5825,,,2013-10-16,f
cve-2013-5826,,,2013-10-16,f
cve-2013-5828,,,2013-10-16,f
cve-2013-5837,,,2013-10-16,f
cve-2013-5852,,,2013-10-16,f
cve-2013-5856,,,2013-10-16,f
cve-2013-5884,,,2014-01-14,f
cve-2013-5888,,,2014-01-14,f
cve-2013-5915,,,2013-10-04,f
cve-2013-5931,,,2013-09-23,f
cve-2013-5958,,,2014-12-27,f
cve-2013-5970,,,2013-10-21,f
cve-2013-5992,,,2013-11-20,f
cve-2013-6009,,,2013-10-03,f
cve-2013-6011,,,2013-10-04,f
cve-2013-6018,,,2013-10-27,f
cve-2013-6020,,,2013-10-27,f
cve-2013-6047,,,2014-02-25,f
cve-2013-6142,,,2014-01-15,f
cve-2012-5599,,,2012-12-05,f
cve-2013-6170,,,2013-10-17,f
cve-2013-6182,,,2013-12-27,f
cve-2013-6195,2014-01-10,,2014-01-03,f
cve-2013-6197,,,2013-12-28,f
cve-2013-6210,2014-04-08,,2014-03-16,f
cve-2013-6211,,,2014-03-28,f
cve-2013-6245,,,2013-10-23,f
cve-2013-6288,,,2013-10-28,f
cve-2013-6289,,,2013-10-28,f
cve-2013-6300,,,2014-03-05,f
cve-2013-6309,,,2014-06-27,f
cve-2013-6314,,,2014-03-06,f
cve-2013-6319,,,2014-03-05,f
cve-2013-6321,,,2014-01-10,f
cve-2013-6331,,,2014-03-05,f
cve-2013-6332,,,2014-02-06,f
cve-2013-6333,,,2014-03-05,f
cve-2013-6348,,,2013-11-02,f
cve-2013-6371,,,2014-04-21,f
cve-2013-6381,,,2013-11-26,f
cve-2013-6384,,,2013-11-23,f
cve-2013-6407,,,2013-12-07,f
cve-2013-6408,,,2013-12-07,f
cve-2013-6433,,,2014-06-02,f
cve-2013-6439,,,2013-12-23,f
cve-2013-6442,,,2014-03-14,f
cve-2013-6456,,,2014-04-15,f
cve-2013-6467,,,2014-01-26,f
cve-2013-6475,,,2014-03-14,f
cve-2013-6491,,,2014-02-01,f
cve-2013-6623,,,2013-11-13,f
cve-2013-6625,,,2013-11-13,f
cve-2013-6628,,,2013-11-13,f
cve-2013-6639,,,2013-12-06,f
cve-2013-6645,,,2014-01-16,f
cve-2013-6656,,,2014-02-23,f
cve-2013-6683,,,2013-11-13,f
cve-2013-6692,,,2013-11-21,f
cve-2013-6702,,,2013-12-04,f
cve-2013-6712,,,2013-11-27,f
cve-2013-6719,,,2014-03-06,t
cve-2013-6733,,,2013-12-17,f
cve-2013-6735,,,2013-12-22,f
cve-2013-6744,,,2014-05-30,f
cve-2013-6789,,,2013-11-12,f
cve-2013-6820,,,2013-11-19,f
cve-2013-6860,,,2013-11-23,f
cve-2013-6902,,,2013-12-05,f
cve-2013-6909,,,2013-12-05,f
cve-2013-6911,,,2013-12-05,f
cve-2013-6922,,,2014-01-21,t
cve-2013-6940,,,2014-03-10,f
cve-2013-6942,,,2014-03-10,f
cve-2013-6981,,,2013-12-27,f
cve-2013-6992,,,2014-01-02,f
cve-2013-6997,,,2014-01-08,f
cve-2013-6999,,,2013-12-06,f
cve-2013-7002,,,2013-12-20,f
cve-2013-7008,,,2013-12-09,f
cve-2013-7014,,,2013-12-09,f
cve-2013-7024,,,2013-12-09,f
cve-2013-7025,,,2013-12-09,t
cve-2013-7079,,,2013-12-23,f
cve-2013-7097,,2013-12-11,2014-01-08,f
cve-2013-7103,,,2013-12-14,f
cve-2013-7144,,,2014-08-15,f
cve-2013-7222,,,2014-01-02,f
cve-2013-7225,,,2014-01-02,f
cve-2013-7233,,2013-12-17,2013-12-29,f
cve-2013-7246,,2014-01-24,2014-01-30,t
cve-2013-7260,,,2014-01-03,t
cve-2013-7288,,,2014-01-10,f
cve-2013-7292,,,2014-01-13,f
cve-2013-7293,,,2014-01-14,f
cve-2013-7294,,,2014-01-15,f
cve-2013-7298,,,2014-01-26,f
cve-2013-7301,,,2014-02-01,f
cve-2013-7310,,,2014-01-23,f
cve-2013-7317,,,2014-01-24,f
cve-2013-7328,,,2014-02-18,f
cve-2013-7343,,,2014-03-21,f
cve-2013-7345,,,2014-03-23,f
cve-2013-7350,,,2014-03-31,f
cve-2013-7354,,,2014-05-06,f
cve-2013-7366,,,2014-04-10,f
cve-2013-7386,,,2014-06-02,f
cve-2013-7387,,,2014-06-02,f
cve-2013-7389,,,2014-07-07,f
cve-2013-7445,,,2015-10-15,f
cve-2012-0006,,,2012-03-13,f
cve-2012-0007,,2012-01-10,2012-01-10,f
cve-2012-0021,,,2012-01-27,f
cve-2012-0035,,,2012-01-19,f
cve-2012-0064,,,2014-02-10,f
cve-2012-0096,,,2012-01-18,f
cve-2012-0108,,,2012-10-16,f
cve-2012-0112,,,2012-01-18,f
cve-2012-0114,,,2012-01-18,f
cve-2012-0116,,,2012-01-18,f
cve-2012-0117,,,2012-01-18,f
cve-2012-0125,,,2012-03-28,f
cve-2012-0131,,,2012-04-03,f
cve-2012-0133,,,2012-04-12,f
cve-2012-0136,,,2012-02-14,f
cve-2012-0144,,,2012-02-14,f
cve-2012-0149,,,2012-02-14,f
cve-2012-0150,2012-02-22,,2012-02-14,f
cve-2012-0156,,,2012-03-13,f
cve-2012-0165,,,2012-05-08,f
cve-2012-0201,,2012-02-29,2012-03-02,t
cve-2012-0216,,,2012-04-22,f
cve-2012-0225,,,2012-04-02,f
cve-2012-0229,2012-08-03,,2012-03-15,f
cve-2012-0231,,,2012-03-15,f
cve-2012-0236,,,2012-02-21,f
cve-2012-0254,,,2012-09-08,f
cve-2012-0263,,,2013-12-31,f
cve-2012-0292,,,2012-03-07,t
cve-2012-0293,,,2012-03-17,f
cve-2012-0294,,,2012-05-23,f
cve-2012-0304,,,2012-06-22,f
cve-2012-0318,,,2012-03-02,f
cve-2012-0323,,,2012-03-09,f
cve-2012-0337,,,2012-05-02,f
cve-2012-0364,,,2012-02-24,f
cve-2012-0365,,,2012-02-24,f
cve-2012-0367,,,2012-02-29,f
cve-2012-0370,,,2012-02-29,f
cve-2012-0371,,,2012-02-29,f
cve-2012-0384,,,2012-03-29,f
cve-2012-0391,,2012-01-06,2012-01-08,t
cve-2012-0399,,,2012-03-20,f
cve-2012-0400,,,2012-03-20,f
cve-2012-0406,,2012-03-31,2012-04-19,t
cve-2012-0411,2013-08-13,,2012-12-24,f
cve-2012-0421,,,2012-08-08,f
cve-2012-0454,,,2012-03-14,f
cve-2012-0460,,,2012-03-14,f
cve-2012-0463,,,2012-03-14,f
cve-2012-0464,,,2012-03-14,f
cve-2012-0491,,,2012-01-18,f
cve-2012-0496,,,2012-01-18,f
cve-2012-0498,2012-04-09,,2012-02-15,f
cve-2012-0507,,2012-03-30,2012-06-07,f
cve-2012-0519,,,2012-05-03,f
cve-2012-0520,,,2012-05-03,f
cve-2012-0526,,,2012-05-03,f
cve-2012-0535,,,2012-05-03,f
cve-2012-0539,,,2012-05-03,f
cve-2012-0547,,2012-08-27,2012-08-30,f
cve-2012-0551,,,2012-05-03,f
cve-2012-0564,,,2012-05-03,f
cve-2012-0566,,,2012-05-03,f
cve-2012-0593,,,2012-03-08,f
cve-2012-0607,,,2012-03-08,f
cve-2012-0612,,,2012-03-08,f
cve-2012-0617,,,2012-03-08,f
cve-2012-0639,,,2012-03-08,f
cve-2012-0661,2012-08-03,,2012-05-10,f
cve-2012-0675,,,2012-05-10,f
cve-2012-0689,,,2012-03-13,f
cve-2012-0691,,,2012-10-02,f
cve-2012-0711,,,2012-03-20,f
cve-2012-0752,,,2012-02-16,f
cve-2012-0759,,,2012-02-14,f
cve-2012-0761,,,2012-02-14,f
cve-2012-0763,,,2012-02-14,f
cve-2012-0776,,,2012-04-10,f
cve-2012-0780,,,2012-05-08,f
cve-2012-0786,,,2013-11-23,f
cve-2012-0795,,,2012-07-17,f
cve-2012-0829,,,2012-02-13,f
cve-2012-0835,,,2012-09-06,f
cve-2012-0857,,,2012-08-20,f
cve-2012-0874,,,2013-02-05,t
cve-2012-0879,,,2012-05-17,f
cve-2012-0916,,,2012-01-24,f
cve-2012-0917,,,2012-01-24,f
cve-2012-0927,2012-03-22,,2012-02-08,f
cve-2012-0944,,,2012-06-04,f
cve-2012-0947,,,2012-08-20,f
cve-2012-0956,,,2012-09-28,f
cve-2012-0958,,,2012-12-26,f
cve-2012-0974,,2012-01-25,2012-09-25,f
cve-2012-0979,,,2012-02-02,f
cve-2012-0982,,2012-01-31,2012-02-02,t
cve-2012-0983,,2012-01-31,2012-02-02,t
cve-2012-0994,,,2012-02-20,f
cve-2012-1006,,,2012-02-06,f
cve-2012-1007,,,2012-02-06,f
cve-2012-1015,,,2012-08-06,f
cve-2012-1016,,,2013-03-02,f
cve-2012-1034,,,2012-02-08,f
cve-2012-1049,,2012-02-07,2012-02-13,f
cve-2012-1054,,,2012-05-29,f
cve-2012-1090,,,2012-05-17,f
cve-2012-1091,,,2012-02-29,f
cve-2012-1103,,,2012-09-25,f
cve-2012-1132,,,2012-04-25,f
cve-2012-1140,,,2012-04-25,f
cve-2012-1142,,,2012-04-25,f
cve-2012-1145,,,2012-06-15,f
cve-2012-1162,,,2012-07-12,f
cve-2012-1163,,,2012-07-12,f
cve-2012-1167,,,2012-11-23,f
cve-2012-1180,,,2012-04-17,f
cve-2012-1189,,2012-02-08,2012-10-08,t
cve-2012-1196,,2012-03-19,2012-02-17,f
cve-2012-1214,,,2012-02-20,f
cve-2012-1219,,,2012-02-20,f
cve-2012-1221,,2012-02-17,2012-02-20,f
cve-2012-1234,,,2012-02-21,f
cve-2009-0903,,,2009-06-24,f
cve-2009-1107,,,2009-03-25,f
cve-2012-1239,,2011-10-17,2012-04-06,f
cve-2012-1248,,,2012-05-15,f
cve-2012-1264,,,2012-03-17,f
cve-2012-1296,,,2012-08-26,f
cve-2012-1324,,,2012-05-03,f
cve-2012-1337,,,2012-04-04,f
cve-2012-1392,,,2012-03-07,f
cve-2012-1402,,,2012-03-07,f
cve-2012-1416,,,2012-10-08,t
cve-2009-1358,,,2009-04-21,f
cve-2012-1425,,,2012-03-21,f
cve-2012-1428,,,2012-03-21,f
cve-2012-1438,,,2012-03-21,f
cve-2012-1441,,,2012-03-21,f
cve-2012-1445,,,2012-03-21,f
cve-2012-1463,,,2012-03-21,f
cve-2012-1466,,2012-02-29,2012-03-19,t
cve-2012-1471,,,2012-10-01,f
cve-2012-1472,,,2012-03-12,f
cve-2012-1480,,,2012-03-13,f
cve-2012-1484,,,2012-03-15,f
cve-2012-1498,,,2012-03-19,t
cve-2012-1508,,,2012-03-16,f
