cve,assign_date,published_date,date_diff
CVE-2016-7984,9/9/2016,1/27/2017,140
CVE-2016-7985,9/9/2016,1/27/2017,140
CVE-2016-7986,9/9/2016,1/27/2017,140
CVE-2016-7987,9/9/2016,2/13/2017,157
CVE-2016-7988,9/9/2016,10/31/2016,52
CVE-2016-7989,9/9/2016,10/31/2016,52
CVE-2016-7990,9/9/2016,10/31/2016,52
CVE-2016-7991,9/9/2016,10/31/2016,52
CVE-2016-7992,9/9/2016,1/27/2017,140
CVE-2016-7993,9/9/2016,1/27/2017,140
CVE-2016-7994,9/9/2016,12/9/2016,91
CVE-2016-7995,9/9/2016,12/9/2016,91
CVE-2016-7996,9/9/2016,1/18/2017,131
CVE-2016-7997,9/9/2016,1/18/2017,131
CVE-2016-7998,9/9/2016,1/18/2017,131
CVE-2016-7999,9/9/2016,1/18/2017,131
CVE-2016-8005,9/9/2016,3/14/2017,186
CVE-2016-8006,9/9/2016,1/5/2017,118
CVE-2016-8007,9/9/2016,3/14/2017,186
CVE-2016-8008,9/9/2016,3/14/2017,186
CVE-2016-8009,9/9/2016,3/14/2017,186
CVE-2016-8010,9/9/2016,3/14/2017,186
CVE-2016-8011,9/9/2016,3/14/2017,186
CVE-2016-8012,9/9/2016,3/14/2017,186
CVE-2016-8016,9/9/2016,3/14/2017,186
CVE-2016-8017,9/9/2016,3/14/2017,186
CVE-2016-8018,9/9/2016,3/14/2017,186
CVE-2016-8019,9/9/2016,3/14/2017,186
CVE-2016-8020,9/9/2016,3/14/2017,186
CVE-2016-8021,9/9/2016,3/14/2017,186
CVE-2016-8022,9/9/2016,3/14/2017,186
CVE-2016-8023,9/9/2016,3/14/2017,186
CVE-2016-8024,9/9/2016,3/14/2017,186
CVE-2016-8025,9/9/2016,3/14/2017,186
CVE-2016-8026,9/9/2016,3/14/2017,186
CVE-2016-8027,9/9/2016,3/14/2017,186
CVE-2016-8031,9/9/2016,3/28/2017,200
CVE-2016-8032,9/9/2016,3/31/2017,203
CVE-2016-8100,9/9/2016,10/10/2016,31
CVE-2016-8101,9/9/2016,10/10/2016,31
CVE-2016-8102,9/9/2016,12/8/2016,90
CVE-2016-8103,9/9/2016,12/8/2016,90
CVE-2016-8104,9/9/2016,12/8/2016,90
CVE-2016-8105,9/9/2016,2/27/2017,171
CVE-2016-8106,9/9/2016,1/9/2017,122
CVE-2016-8201,9/13/2016,1/14/2017,123
CVE-2016-8203,9/13/2016,10/31/2016,48
CVE-2016-8204,9/13/2016,1/14/2017,123
CVE-2016-8205,9/13/2016,1/14/2017,123
CVE-2016-8206,9/13/2016,1/14/2017,123
CVE-2016-8207,9/13/2016,1/14/2017,123
CVE-2016-8211,9/13/2016,2/3/2017,143
CVE-2016-8212,9/13/2016,2/3/2017,143
CVE-2016-8213,9/13/2016,1/23/2017,132
CVE-2016-8214,9/13/2016,1/25/2017,134
CVE-2016-8215,9/13/2016,1/25/2017,134
CVE-2016-8216,9/13/2016,2/3/2017,143
CVE-2016-8217,9/13/2016,2/3/2017,143
CVE-2016-8221,9/16/2016,1/12/2017,118
CVE-2016-8222,9/16/2016,11/30/2016,75
CVE-2016-8223,9/16/2016,11/29/2016,74
CVE-2016-8224,9/16/2016,11/29/2016,74
CVE-2016-8225,9/16/2016,1/26/2017,132
CVE-2016-8226,9/16/2016,1/26/2017,132
CVE-2016-8227,9/16/2016,1/26/2017,132
CVE-2016-8232,9/16/2016,3/1/2017,166
CVE-2016-8233,9/16/2016,3/1/2017,166
CVE-2016-8235,9/16/2016,4/10/2017,206
CVE-2016-8236,9/16/2016,3/3/2017,168
CVE-2016-8237,9/16/2016,4/10/2017,206
CVE-2016-8271,9/18/2016,4/2/2017,196
CVE-2016-8272,9/18/2016,4/2/2017,196
CVE-2016-8273,9/18/2016,4/2/2017,196
CVE-2016-8274,9/18/2016,4/2/2017,196
CVE-2016-8275,9/18/2016,4/2/2017,196
CVE-2016-8276,9/18/2016,10/3/2016,15
CVE-2016-8277,9/18/2016,10/3/2016,15
CVE-2016-8278,9/18/2016,10/3/2016,15
CVE-2016-8279,9/18/2016,9/26/2016,8
CVE-2016-8280,9/18/2016,10/3/2016,15
CVE-2016-8281,9/26/2016,10/25/2016,29
CVE-2016-8282,9/26/2016,1/27/2017,123
CVE-2016-8283,9/26/2016,10/25/2016,29
CVE-2016-8284,9/26/2016,10/25/2016,29
CVE-2016-8285,9/26/2016,10/25/2016,29
CVE-2016-8286,9/26/2016,10/25/2016,29
CVE-2016-8287,9/26/2016,10/25/2016,29
CVE-2016-8288,9/26/2016,10/25/2016,29
CVE-2016-8289,9/26/2016,10/25/2016,29
CVE-2016-8290,9/26/2016,10/25/2016,29
CVE-2016-8291,9/26/2016,10/25/2016,29
CVE-2016-8292,9/26/2016,10/25/2016,29
CVE-2016-8293,9/26/2016,10/25/2016,29
CVE-2016-8294,9/26/2016,10/25/2016,29
CVE-2016-8295,9/26/2016,10/25/2016,29
CVE-2016-8296,9/26/2016,10/25/2016,29
CVE-2016-8297,9/26/2016,1/27/2017,123
CVE-2016-8298,9/26/2016,1/27/2017,123
CVE-2016-8299,9/26/2016,1/27/2017,123
CVE-2016-8300,9/26/2016,1/27/2017,123
CVE-2016-8301,9/26/2016,1/27/2017,123
CVE-2016-8302,9/26/2016,1/27/2017,123
CVE-2016-8303,9/26/2016,1/27/2017,123
CVE-2016-8304,9/26/2016,1/27/2017,123
CVE-2016-8305,9/26/2016,1/27/2017,123
CVE-2016-8306,9/26/2016,1/27/2017,123
CVE-2016-8307,9/26/2016,1/27/2017,123
CVE-2016-8308,9/26/2016,1/27/2017,123
CVE-2016-8309,9/26/2016,1/27/2017,123
CVE-2016-8310,9/26/2016,1/27/2017,123
CVE-2016-8311,9/26/2016,1/27/2017,123
CVE-2016-8312,9/26/2016,1/27/2017,123
CVE-2016-8313,9/26/2016,1/27/2017,123
CVE-2016-8314,9/26/2016,1/27/2017,123
CVE-2016-8315,9/26/2016,1/27/2017,123
CVE-2016-8316,9/26/2016,1/27/2017,123
CVE-2016-8317,9/26/2016,1/27/2017,123
CVE-2016-8318,9/26/2016,1/27/2017,123
CVE-2016-8319,9/26/2016,1/27/2017,123
CVE-2016-8320,9/26/2016,1/27/2017,123
CVE-2016-8322,9/26/2016,1/27/2017,123
CVE-2016-8323,9/26/2016,1/27/2017,123
CVE-2016-8324,9/26/2016,1/27/2017,123
CVE-2016-8325,9/26/2016,1/27/2017,123
CVE-2016-8327,9/26/2016,1/27/2017,123
CVE-2016-8328,9/26/2016,1/27/2017,123
CVE-2016-8329,9/26/2016,1/27/2017,123
CVE-2016-8330,9/26/2016,1/27/2017,123
CVE-2016-8331,9/28/2016,10/28/2016,30
CVE-2016-8332,9/28/2016,10/28/2016,30
CVE-2016-8333,9/28/2016,10/28/2016,30
CVE-2016-8334,9/28/2016,1/6/2017,100
CVE-2016-8335,9/28/2016,10/28/2016,30
CVE-2016-8339,9/28/2016,10/28/2016,30
CVE-2016-8341,9/28/2016,2/13/2017,138
CVE-2016-8343,9/28/2016,10/5/2016,7
CVE-2016-8344,9/28/2016,2/13/2017,138
CVE-2016-8346,9/28/2016,2/13/2017,138
CVE-2016-8347,9/28/2016,2/13/2017,138
CVE-2016-8348,9/28/2016,2/13/2017,138
CVE-2016-8350,9/28/2016,2/13/2017,138
CVE-2016-8352,9/28/2016,2/13/2017,138
CVE-2016-8353,9/28/2016,2/13/2017,138
CVE-2016-8354,9/28/2016,2/13/2017,138
CVE-2016-8355,9/28/2016,2/13/2017,138
CVE-2016-8356,9/28/2016,2/13/2017,138
CVE-2016-8357,9/28/2016,2/13/2017,138
CVE-2016-8358,9/28/2016,2/13/2017,138
CVE-2016-8359,9/28/2016,2/13/2017,138
CVE-2016-8360,9/28/2016,2/13/2017,138
CVE-2016-8361,9/28/2016,2/13/2017,138
CVE-2016-8362,9/28/2016,2/13/2017,138
CVE-2016-8363,9/28/2016,2/13/2017,138
CVE-2016-8364,9/28/2016,2/13/2017,138
CVE-2016-8367,9/28/2016,2/13/2017,138
CVE-2016-8368,9/28/2016,2/13/2017,138
CVE-2016-8369,9/28/2016,2/13/2017,138
CVE-2016-8370,9/28/2016,2/13/2017,138
CVE-2016-8372,9/28/2016,2/13/2017,138
CVE-2016-8374,9/28/2016,2/13/2017,138
CVE-2016-8375,9/28/2016,2/13/2017,138
CVE-2016-8376,9/28/2016,2/13/2017,138
CVE-2016-8377,9/28/2016,2/13/2017,138
CVE-2016-8378,9/28/2016,2/13/2017,138
CVE-2016-8379,9/28/2016,2/13/2017,138
CVE-2016-8385,9/29/2016,2/27/2017,151
CVE-2016-8386,9/29/2016,2/27/2017,151
CVE-2016-8387,9/29/2016,2/27/2017,151
CVE-2016-8388,9/29/2016,2/28/2017,152
CVE-2016-8389,9/29/2016,2/28/2017,152
CVE-2016-8391,10/5/2016,1/12/2017,99
CVE-2016-8392,10/5/2016,1/12/2017,99
CVE-2016-8393,10/5/2016,1/12/2017,99
CVE-2016-8394,10/5/2016,1/12/2017,99
CVE-2016-8395,10/5/2016,1/12/2017,99
CVE-2016-8396,10/5/2016,1/12/2017,99
CVE-2016-8397,10/5/2016,1/12/2017,99
CVE-2016-8398,10/5/2016,1/12/2017,99
CVE-2016-8399,10/5/2016,1/12/2017,99
CVE-2016-8400,10/5/2016,1/12/2017,99
CVE-2016-8401,10/5/2016,1/12/2017,99
CVE-2016-8402,10/5/2016,1/12/2017,99
CVE-2016-8403,10/5/2016,1/12/2017,99
CVE-2016-8404,10/5/2016,1/12/2017,99
CVE-2016-8405,10/5/2016,1/12/2017,99
CVE-2016-8406,10/5/2016,1/12/2017,99
CVE-2016-8407,10/5/2016,1/12/2017,99
CVE-2016-8408,10/5/2016,1/12/2017,99
CVE-2016-8409,10/5/2016,1/12/2017,99
CVE-2016-8410,10/5/2016,1/12/2017,99
CVE-2016-8411,10/5/2016,1/27/2017,114
CVE-2016-8412,10/5/2016,1/12/2017,99
CVE-2016-8413,10/5/2016,3/7/2017,153
CVE-2016-8414,10/5/2016,2/8/2017,126
CVE-2016-8415,10/5/2016,1/12/2017,99
CVE-2016-8416,10/5/2016,3/7/2017,153
CVE-2016-8417,10/5/2016,3/7/2017,153
CVE-2016-8418,10/5/2016,2/8/2017,126
CVE-2016-8419,10/5/2016,2/8/2017,126
CVE-2016-8420,10/5/2016,2/8/2017,126
CVE-2016-8421,10/5/2016,2/8/2017,126
CVE-2016-8422,10/5/2016,1/12/2017,99
CVE-2016-8423,10/5/2016,1/12/2017,99
CVE-2016-8424,10/5/2016,1/12/2017,99
CVE-2016-8425,10/5/2016,1/12/2017,99
CVE-2016-8426,10/5/2016,1/12/2017,99
CVE-2016-8427,10/5/2016,1/12/2017,99
CVE-2016-8428,10/5/2016,1/12/2017,99
CVE-2016-8429,10/5/2016,1/12/2017,99
CVE-2016-8430,10/5/2016,1/12/2017,99
CVE-2016-8431,10/5/2016,1/12/2017,99
CVE-2016-8432,10/5/2016,1/12/2017,99
CVE-2016-8433,10/5/2016,1/12/2017,99
CVE-2016-8434,10/5/2016,1/12/2017,99
CVE-2016-8435,10/5/2016,1/12/2017,99
CVE-2016-8436,10/5/2016,1/12/2017,99
CVE-2016-8437,10/5/2016,1/12/2017,99
CVE-2016-8438,10/5/2016,1/12/2017,99
CVE-2016-8439,10/5/2016,1/12/2017,99
CVE-2016-8440,10/5/2016,1/12/2017,99
CVE-2016-8441,10/5/2016,1/12/2017,99
CVE-2016-8442,10/5/2016,1/12/2017,99
CVE-2016-8443,10/5/2016,1/12/2017,99
CVE-2016-8444,10/5/2016,1/12/2017,99
CVE-2016-8445,10/5/2016,1/12/2017,99
CVE-2016-8446,10/5/2016,1/12/2017,99
CVE-2016-8447,10/5/2016,1/12/2017,99
CVE-2016-8448,10/5/2016,1/12/2017,99
CVE-2016-8449,10/5/2016,1/12/2017,99
CVE-2016-8450,10/5/2016,1/12/2017,99
CVE-2016-8451,10/5/2016,1/12/2017,99
CVE-2016-8452,10/5/2016,1/12/2017,99
CVE-2016-8453,10/5/2016,1/12/2017,99
CVE-2016-8454,10/5/2016,1/12/2017,99
CVE-2016-8455,10/5/2016,1/12/2017,99
CVE-2016-8456,10/5/2016,1/12/2017,99
CVE-2016-8457,10/5/2016,1/12/2017,99
CVE-2016-8458,10/5/2016,1/12/2017,99
CVE-2016-8459,10/5/2016,1/12/2017,99
CVE-2016-8460,10/5/2016,1/12/2017,99
CVE-2016-8461,10/5/2016,1/12/2017,99
CVE-2016-8462,10/5/2016,1/12/2017,99
CVE-2016-8463,10/5/2016,1/12/2017,99
CVE-2016-8464,10/5/2016,1/12/2017,99
CVE-2016-8465,10/5/2016,1/12/2017,99
CVE-2016-8466,10/5/2016,1/12/2017,99
CVE-2016-8467,10/5/2016,1/13/2017,100
CVE-2016-8468,10/5/2016,1/12/2017,99
CVE-2016-8469,10/5/2016,1/12/2017,99
CVE-2016-8470,10/5/2016,1/12/2017,99
CVE-2016-8471,10/5/2016,1/12/2017,99
CVE-2016-8472,10/5/2016,1/12/2017,99
CVE-2016-8473,10/5/2016,1/12/2017,99
CVE-2016-8474,10/5/2016,1/12/2017,99
CVE-2016-8475,10/5/2016,1/12/2017,99
CVE-2016-8476,10/5/2016,2/8/2017,126
CVE-2016-8477,10/5/2016,3/7/2017,153
CVE-2016-8478,10/5/2016,3/7/2017,153
CVE-2016-8479,10/5/2016,3/7/2017,153
CVE-2016-8480,10/5/2016,2/8/2017,126
CVE-2016-8481,10/5/2016,2/8/2017,126
CVE-2016-8483,10/5/2016,3/7/2017,153
CVE-2016-8491,10/7/2016,2/1/2017,117
CVE-2016-8492,10/7/2016,2/8/2017,124
CVE-2016-8494,10/7/2016,2/9/2017,125
CVE-2016-8495,10/7/2016,2/13/2017,129
CVE-2016-8501,10/7/2016,10/26/2016,19
CVE-2016-8502,10/7/2016,10/26/2016,19
CVE-2016-8503,10/7/2016,10/26/2016,19
CVE-2016-8504,10/7/2016,10/26/2016,19
CVE-2016-8505,10/7/2016,10/26/2016,19
CVE-2016-8506,10/7/2016,10/26/2016,19
CVE-2016-8507,10/7/2016,3/1/2017,145
CVE-2016-8508,10/7/2016,3/1/2017,145
CVE-2016-8561,10/7/2016,11/18/2016,42
CVE-2016-8562,10/7/2016,11/18/2016,42
CVE-2016-8563,10/7/2016,10/13/2016,6
CVE-2016-8564,10/7/2016,10/13/2016,6
CVE-2016-8565,10/7/2016,10/13/2016,6
CVE-2016-8566,10/7/2016,2/13/2017,129
CVE-2016-8567,10/7/2016,2/13/2017,129
CVE-2016-8568,10/8/2016,2/3/2017,118
CVE-2016-8569,10/8/2016,2/3/2017,118
CVE-2016-8574,10/9/2016,1/27/2017,110
CVE-2016-8575,10/9/2016,1/27/2017,110
CVE-2016-8576,10/10/2016,11/4/2016,25
CVE-2016-8577,10/10/2016,11/4/2016,25
CVE-2016-8578,10/10/2016,11/4/2016,25
CVE-2016-8579,10/10/2016,10/28/2016,18
CVE-2016-8580,10/10/2016,10/28/2016,18
CVE-2016-8581,10/10/2016,10/28/2016,18
CVE-2016-8582,10/10/2016,10/28/2016,18
CVE-2016-8583,10/10/2016,10/28/2016,18
CVE-2016-8595,10/11/2016,12/23/2016,73
CVE-2016-8596,10/11/2016,10/28/2016,17
CVE-2016-8597,10/11/2016,10/28/2016,17
CVE-2016-8598,10/11/2016,10/28/2016,17
CVE-2016-8600,10/11/2016,10/28/2016,17
CVE-2016-8602,10/11/2016,4/14/2017,185
CVE-2016-8605,10/11/2016,1/12/2017,93
CVE-2016-8606,10/11/2016,1/12/2017,93
CVE-2016-8630,10/12/2016,11/27/2016,46
CVE-2016-8632,10/12/2016,11/27/2016,46
CVE-2016-8633,10/12/2016,11/27/2016,46
CVE-2016-8636,10/12/2016,2/22/2017,133
CVE-2016-8642,10/12/2016,1/20/2017,100
CVE-2016-8643,10/12/2016,1/20/2017,100
CVE-2016-8644,10/12/2016,1/20/2017,100
CVE-2016-8645,10/12/2016,11/27/2016,46
CVE-2016-8646,10/12/2016,11/27/2016,46
CVE-2016-8650,10/12/2016,11/27/2016,46
CVE-2016-8652,10/12/2016,2/16/2017,127
CVE-2016-8655,10/12/2016,12/8/2016,57
CVE-2016-8658,10/13/2016,10/16/2016,3
CVE-2016-8659,10/13/2016,2/13/2017,123
CVE-2016-8660,10/13/2016,10/16/2016,3
CVE-2016-8661,10/14/2016,11/15/2016,32
CVE-2016-8666,10/14/2016,10/16/2016,2
CVE-2016-8667,10/15/2016,11/4/2016,20
CVE-2016-8668,10/15/2016,11/4/2016,20
CVE-2016-8669,10/15/2016,11/4/2016,20
CVE-2016-8670,10/15/2016,1/4/2017,81
CVE-2016-8671,10/15/2016,1/13/2017,90
CVE-2016-8672,10/15/2016,11/23/2016,39
CVE-2016-8673,10/15/2016,11/23/2016,39
CVE-2016-8674,10/15/2016,2/15/2017,123
CVE-2016-8675,10/15/2016,2/15/2017,123
CVE-2016-8676,10/15/2016,2/15/2017,123
CVE-2016-8677,10/15/2016,2/15/2017,123
CVE-2016-8678,10/15/2016,2/15/2017,123
CVE-2016-8679,10/15/2016,2/15/2017,123
CVE-2016-8680,10/15/2016,2/15/2017,123
CVE-2016-8681,10/15/2016,2/15/2017,123
CVE-2016-8682,10/15/2016,2/15/2017,123
CVE-2016-8683,10/15/2016,2/15/2017,123
CVE-2016-8684,10/15/2016,2/15/2017,123
CVE-2016-8685,10/15/2016,1/31/2017,108
CVE-2016-8686,10/15/2016,1/31/2017,108
CVE-2016-8687,10/15/2016,2/15/2017,123
CVE-2016-8688,10/15/2016,2/15/2017,123
CVE-2016-8689,10/15/2016,2/15/2017,123
CVE-2016-8690,10/15/2016,2/15/2017,123
CVE-2016-8691,10/15/2016,2/15/2017,123
CVE-2016-8692,10/15/2016,2/15/2017,123
CVE-2016-8693,10/15/2016,2/15/2017,123
CVE-2016-8694,10/15/2016,1/31/2017,108
CVE-2016-8695,10/15/2016,1/31/2017,108
CVE-2016-8696,10/15/2016,1/31/2017,108
CVE-2016-8697,10/15/2016,1/31/2017,108
CVE-2016-8698,10/15/2016,1/31/2017,108
CVE-2016-8699,10/15/2016,1/31/2017,108
CVE-2016-8700,10/15/2016,1/31/2017,108
CVE-2016-8701,10/15/2016,1/31/2017,108
CVE-2016-8702,10/15/2016,1/31/2017,108
CVE-2016-8703,10/15/2016,1/31/2017,108
CVE-2016-8704,10/17/2016,1/6/2017,81
CVE-2016-8705,10/17/2016,1/6/2017,81
CVE-2016-8706,10/17/2016,1/6/2017,81
CVE-2016-8707,10/17/2016,12/23/2016,67
CVE-2016-8709,10/17/2016,2/10/2017,116
CVE-2016-8710,10/17/2016,1/26/2017,101
CVE-2016-8711,10/17/2016,2/10/2017,116
CVE-2016-8712,10/17/2016,4/13/2017,178
CVE-2016-8713,10/17/2016,2/10/2017,116
CVE-2016-8714,10/17/2016,3/10/2017,144
CVE-2016-8715,10/17/2016,2/28/2017,134
CVE-2016-8716,10/17/2016,4/12/2017,177
CVE-2016-8718,10/17/2016,4/12/2017,177
CVE-2016-8719,10/17/2016,4/12/2017,177
CVE-2016-8720,10/17/2016,4/13/2017,178
CVE-2016-8722,10/17/2016,4/13/2017,178
CVE-2016-8723,10/17/2016,4/13/2017,178
CVE-2016-8724,10/17/2016,4/13/2017,178
CVE-2016-8725,10/17/2016,4/13/2017,178
CVE-2016-8726,10/17/2016,4/13/2017,178
CVE-2016-8727,10/17/2016,4/13/2017,178
CVE-2016-8733,10/17/2016,12/14/2016,58
CVE-2016-8735,10/18/2016,4/6/2017,170
CVE-2016-8740,10/18/2016,12/5/2016,48
CVE-2016-8747,10/18/2016,3/14/2017,147
CVE-2016-8749,10/18/2016,3/28/2017,161
CVE-2016-8754,10/18/2016,4/2/2017,166
CVE-2016-8756,10/18/2016,4/2/2017,166
CVE-2016-8757,10/18/2016,4/2/2017,166
CVE-2016-8758,10/18/2016,4/2/2017,166
CVE-2016-8759,10/18/2016,4/2/2017,166
CVE-2016-8760,10/18/2016,4/2/2017,166
CVE-2016-8761,10/18/2016,4/2/2017,166
CVE-2016-8762,10/18/2016,4/2/2017,166
CVE-2016-8763,10/18/2016,4/2/2017,166
CVE-2016-8764,10/18/2016,4/2/2017,166
CVE-2016-8768,10/18/2016,4/2/2017,166
CVE-2016-8769,10/18/2016,4/2/2017,166
CVE-2016-8773,10/18/2016,4/2/2017,166
CVE-2016-8774,10/18/2016,4/2/2017,166
CVE-2016-8775,10/18/2016,4/2/2017,166
CVE-2016-8776,10/18/2016,4/2/2017,166
CVE-2016-8779,10/18/2016,4/2/2017,166
CVE-2016-8780,10/18/2016,4/2/2017,166
CVE-2016-8781,10/18/2016,4/2/2017,166
CVE-2016-8789,10/18/2016,4/2/2017,166
CVE-2016-8790,10/18/2016,4/2/2017,166
CVE-2016-8791,10/18/2016,4/2/2017,166
CVE-2016-8792,10/18/2016,4/2/2017,166
CVE-2016-8793,10/18/2016,4/2/2017,166
CVE-2016-8794,10/18/2016,4/2/2017,166
CVE-2016-8795,10/18/2016,4/2/2017,166
CVE-2016-8796,10/18/2016,4/2/2017,166
CVE-2016-8797,10/18/2016,4/2/2017,166
CVE-2016-8798,10/18/2016,4/2/2017,166
CVE-2016-8801,10/18/2016,4/2/2017,166
CVE-2016-8802,10/18/2016,4/2/2017,166
CVE-2016-8803,10/18/2016,4/2/2017,166
CVE-2016-8805,10/18/2016,11/8/2016,21
CVE-2016-8806,10/18/2016,11/8/2016,21
CVE-2016-8807,10/18/2016,11/8/2016,21
CVE-2016-8808,10/18/2016,11/8/2016,21
CVE-2016-8809,10/18/2016,11/8/2016,21
CVE-2016-8810,10/18/2016,11/8/2016,21
CVE-2016-8811,10/18/2016,11/8/2016,21
CVE-2016-8812,10/18/2016,11/8/2016,21
CVE-2016-8813,10/18/2016,12/16/2016,59
CVE-2016-8814,10/18/2016,12/16/2016,59
CVE-2016-8815,10/18/2016,12/16/2016,59
CVE-2016-8816,10/18/2016,12/16/2016,59
CVE-2016-8817,10/18/2016,12/16/2016,59
CVE-2016-8818,10/18/2016,12/16/2016,59
CVE-2016-8819,10/18/2016,12/16/2016,59
CVE-2016-8820,10/18/2016,12/16/2016,59
CVE-2016-8821,10/18/2016,12/16/2016,59
CVE-2016-8822,10/18/2016,12/16/2016,59
CVE-2016-8823,10/18/2016,12/16/2016,59
CVE-2016-8824,10/18/2016,12/16/2016,59
CVE-2016-8825,10/18/2016,12/16/2016,59
CVE-2016-8826,10/18/2016,12/16/2016,59
CVE-2016-8827,10/18/2016,12/16/2016,59
CVE-2016-8855,10/18/2016,3/19/2017,152
CVE-2016-8856,10/19/2016,10/31/2016,12
CVE-2016-8858,10/19/2016,12/9/2016,51
CVE-2016-8859,10/19/2016,2/13/2017,117
CVE-2016-8860,10/19/2016,1/4/2017,77
CVE-2016-8862,10/20/2016,2/15/2017,118
CVE-2016-8863,10/20/2016,3/7/2017,138
CVE-2016-8864,10/20/2016,11/2/2016,13
CVE-2016-8866,10/21/2016,2/15/2017,117
CVE-2016-8867,10/21/2016,10/28/2016,7
CVE-2016-8869,10/21/2016,11/4/2016,14
CVE-2016-8870,10/21/2016,11/4/2016,14
CVE-2016-8871,10/21/2016,10/28/2016,7
CVE-2016-8875,10/21/2016,10/31/2016,10
CVE-2016-8876,10/21/2016,10/31/2016,10
CVE-2016-8877,10/21/2016,10/31/2016,10
CVE-2016-8878,10/21/2016,10/31/2016,10
CVE-2016-8879,10/21/2016,10/31/2016,10
CVE-2016-8882,10/22/2016,1/13/2017,83
CVE-2016-8883,10/22/2016,1/13/2017,83
CVE-2016-8884,10/22/2016,3/28/2017,157
CVE-2016-8885,10/22/2016,3/23/2017,152
CVE-2016-8886,10/22/2016,3/23/2017,152
CVE-2016-8887,10/22/2016,3/23/2017,152
CVE-2016-8889,10/23/2016,10/28/2016,5
CVE-2016-8902,10/24/2016,11/14/2016,21
CVE-2016-8903,10/24/2016,11/14/2016,21
CVE-2016-8904,10/24/2016,11/14/2016,21
CVE-2016-8905,10/24/2016,11/14/2016,21
CVE-2016-8906,10/24/2016,11/14/2016,21
CVE-2016-8907,10/24/2016,11/14/2016,21
CVE-2016-8908,10/24/2016,11/14/2016,21
CVE-2016-8909,10/24/2016,11/4/2016,11
CVE-2016-8910,10/24/2016,11/4/2016,11
CVE-2016-8911,10/25/2016,2/1/2017,99
CVE-2016-8912,10/25/2016,2/1/2017,99
CVE-2016-8913,10/25/2016,2/1/2017,99
CVE-2016-8915,10/25/2016,2/22/2017,120
CVE-2016-8917,10/25/2016,3/31/2017,157
CVE-2016-8918,10/25/2016,2/1/2017,99
CVE-2016-8919,10/25/2016,2/1/2017,99
CVE-2016-8920,10/25/2016,2/1/2017,99
CVE-2016-8921,10/25/2016,2/1/2017,99
CVE-2016-8922,10/25/2016,2/1/2017,99
CVE-2016-8925,10/25/2016,4/14/2017,171
CVE-2016-8926,10/25/2016,4/14/2017,171
CVE-2016-8927,10/25/2016,4/14/2017,171
CVE-2016-8928,10/25/2016,2/1/2017,99
CVE-2016-8929,10/25/2016,2/1/2017,99
CVE-2016-8930,10/25/2016,2/1/2017,99
CVE-2016-8931,10/25/2016,2/1/2017,99
CVE-2016-8932,10/25/2016,2/1/2017,99
CVE-2016-8933,10/25/2016,2/1/2017,99
CVE-2016-8934,10/25/2016,2/1/2017,99
CVE-2016-8935,10/25/2016,3/31/2017,157
CVE-2016-8936,10/25/2016,2/1/2017,99
CVE-2016-8938,10/25/2016,2/1/2017,99
CVE-2016-8940,10/25/2016,3/7/2017,133
CVE-2016-8941,10/25/2016,2/1/2017,99
CVE-2016-8942,10/25/2016,2/1/2017,99
CVE-2016-8943,10/25/2016,2/1/2017,99
CVE-2016-8944,10/25/2016,2/15/2017,113
CVE-2016-8954,10/25/2016,2/8/2017,106
CVE-2016-8960,10/25/2016,3/27/2017,153
CVE-2016-8961,10/25/2016,2/1/2017,99
CVE-2016-8963,10/25/2016,2/1/2017,99
CVE-2016-8966,10/25/2016,2/1/2017,99
CVE-2016-8967,10/25/2016,2/1/2017,99
CVE-2016-8968,10/25/2016,2/15/2017,113
CVE-2016-8971,10/25/2016,3/7/2017,133
CVE-2016-8972,10/25/2016,2/15/2017,113
CVE-2016-8973,10/25/2016,3/20/2017,146
CVE-2016-8974,10/25/2016,2/23/2017,121
CVE-2016-8977,10/25/2016,2/1/2017,99
CVE-2016-8980,10/25/2016,2/1/2017,99
CVE-2016-8981,10/25/2016,2/1/2017,99
CVE-2016-8982,10/25/2016,2/1/2017,99
CVE-2016-8986,10/25/2016,2/22/2017,120
CVE-2016-8998,10/25/2016,2/24/2017,122
CVE-2016-8999,10/25/2016,2/1/2017,99
CVE-2016-9000,10/25/2016,2/1/2017,99
CVE-2016-9005,10/25/2016,2/8/2017,106
CVE-2016-9006,10/25/2016,3/8/2017,134
CVE-2016-9008,10/25/2016,2/1/2017,99
CVE-2016-9009,10/25/2016,2/24/2017,122
CVE-2016-9010,10/25/2016,2/15/2017,113
CVE-2016-9011,10/25/2016,3/23/2017,149
CVE-2016-9012,10/25/2016,1/23/2017,90
CVE-2016-9013,10/25/2016,12/9/2016,45
CVE-2016-9014,10/25/2016,12/9/2016,45
CVE-2016-9015,10/25/2016,1/11/2017,78
CVE-2016-9016,10/25/2016,1/19/2017,86
CVE-2016-9017,10/25/2016,10/28/2016,3
CVE-2016-9018,10/25/2016,10/28/2016,3
CVE-2016-9019,10/25/2016,3/7/2017,133
CVE-2016-9020,10/25/2016,3/7/2017,133
CVE-2016-9028,10/26/2016,10/28/2016,2
CVE-2016-9031,10/26/2016,12/14/2016,49
CVE-2016-9032,10/26/2016,12/14/2016,49
CVE-2016-9033,10/26/2016,12/14/2016,49
CVE-2016-9034,10/26/2016,12/14/2016,49
