cve,zdi_date,edb_date,published_date,has_reference_to_edb_in_nist
cve-2016-0789,,,4/7/2016,f
cve-2016-0797,,,3/3/2016,f
cve-2016-0859,2/5/2016,,1/14/2016,f
cve-2016-0893,,,5/3/2016,f
cve-2009-2167,,6/3/2009,6/22/2009,f
cve-2010-5007,,6/13/2010,11/2/2011,t
cve-2010-5020,,,11/2/2011,t
cve-2010-5040,,5/29/2010,11/2/2011,t
cve-2016-4891,,,4/12/2017,f
cve-2016-0903,,,9/20/2016,f
cve-2009-2993,,,10/19/2009,f
cve-2009-3074,,,9/10/2009,f
cve-2016-1021,,,4/8/2016,f
cve-2016-1011,,5/6/2016,4/8/2016,f
cve-2010-5081,,7/16/2010,12/24/2011,t
cve-2010-5096,,12/23/2010,8/13/2012,f
cve-2010-5098,,,5/21/2012,f
cve-2014-7027,,,10/16/2014,f
cve-2015-3845,,,9/30/2015,f
cve-2010-5100,,,5/21/2012,f
cve-2010-5162,,,8/25/2012,f
cve-2010-5163,,,8/25/2012,f
cve-2013-1731,,,9/18/2013,f
cve-2016-1032,,,4/8/2016,f
cve-2016-1036,,,4/22/2016,f
cve-2009-3371,,,10/29/2009,f
cve-2009-3389,,,12/17/2009,f
cve-2009-3618,,,11/9/2009,f
cve-2009-3620,,,10/22/2009,f
cve-2016-1045,5/10/2016,,5/11/2016,f
cve-2016-1000141,,,10/10/2016,f
cve-2012-3673,,,9/13/2012,f
cve-2014-6019,,,9/22/2014,f
cve-2016-1193,,,6/25/2016,f
cve-2016-1201,,,4/30/2016,f
cve-2016-1227,,,7/3/2016,f
cve-2009-3866,11/4/2009,,11/5/2009,f
cve-2009-3933,,,11/12/2009,f
cve-2009-3940,,,11/16/2009,f
cve-2010-5170,,,8/25/2012,f
cve-2010-5189,,,8/26/2012,f
cve-2010-5213,,,9/6/2012,f
cve-2010-5228,,,9/7/2012,f
cve-2014-6647,,,9/23/2014,f
cve-2009-4110,,,11/28/2009,f
cve-2009-2434,,,7/13/2009,f
cve-2016-1235,,,4/11/2016,f
cve-2015-7416,,,1/2/2016,f
cve-2014-9410,,,8/7/2016,f
cve-2009-4026,,,12/2/2009,f
cve-2014-9779,,,7/10/2016,f
cve-2010-5233,,,9/7/2012,f
cve-2010-5246,,,9/7/2012,f
cve-2010-5288,,,6/28/2013,f
cve-2010-5296,,,1/20/2014,f
cve-2014-7334,,,10/19/2014,f
cve-2014-7333,,,10/19/2014,f
cve-2016-5030,,,2/17/2017,f
cve-2016-5031,,,2/17/2017,f
cve-2016-5032,,,2/17/2017,f
cve-2016-7424,,,10/7/2016,f
cve-2010-5297,,,1/20/2014,f
cve-2013-0021,,,2/13/2013,f
cve-2013-0084,,,3/12/2013,f
cve-2013-0086,,,3/12/2013,f
cve-2013-0139,,,4/18/2013,f
cve-2013-0152,,,2/12/2013,f
cve-2013-0236,,,7/8/2013,f
cve-2013-0266,,,3/8/2013,f
cve-2014-9867,,,8/6/2016,f
cve-2014-9868,,,8/6/2016,f
cve-2014-9879,,,8/6/2016,f
cve-2014-9904,,,6/27/2016,f
cve-2014-9906,,,8/19/2016,f
cve-2016-3929,,,10/10/2016,f
cve-2016-1463,,,7/27/2016,f
cve-2016-0242,,,10/21/2016,f
cve-2016-4326,,,6/9/2016,f
cve-2016-4253,,,8/9/2016,f
cve-2015-0858,,,5/6/2016,f
cve-2009-4386,,12/11/2009,12/22/2009,t
cve-2016-5054,,,4/9/2017,f
cve-2010-2743,,1/13/2011,1/20/2011,f
cve-2013-0274,,,2/16/2013,f
cve-2013-0378,,,1/16/2013,f
cve-2013-0380,,,1/16/2013,f
cve-2013-0384,,,1/16/2013,f
cve-2016-0035,12/14/2015,,1/12/2016,f
cve-2016-0186,5/18/2016,,5/10/2016,f
cve-2016-0204,,,10/16/2016,f
cve-2015-1547,,,4/13/2016,f
cve-2015-1776,,,4/19/2016,f
cve-2016-1199,,,4/30/2016,f
cve-2016-1268,,,4/15/2016,f
cve-2015-2008,,,2/14/2016,f
cve-2015-3948,,,1/14/2016,f
cve-2009-1487,,4/20/2009,4/29/2009,f
cve-2013-0465,,,2/22/2013,f
cve-2013-0216,,,2/17/2013,f
cve-2012-2242,,,9/30/2012,f
cve-2015-7801,,,4/20/2016,f
cve-2015-4951,,,1/19/2016,f
cve-2015-4957,,,2/14/2016,f
cve-2015-7024,,,1/11/2016,f
cve-2015-5041,,,6/6/2016,f
cve-2009-2056,,,8/21/2009,f
cve-2009-2143,,,6/22/2009,f
cve-2015-5458,,,7/8/2015,f
cve-2016-0040,,,2/10/2016,f
cve-2009-0374,,1/28/2009,1/30/2009,f
cve-2009-0172,,4/3/2009,1/16/2009,f
cve-2009-2375,,7/10/2009,7/8/2009,f
cve-2012-2252,,,1/10/2013,f
cve-2012-2253,,,11/24/2012,f
cve-2012-2257,,,10/9/2013,f
cve-2016-5212,,,1/19/2017,f
cve-2016-5213,,,1/19/2017,f
cve-2016-3949,,,6/27/2016,f
cve-2012-4494,,,10/31/2012,f
cve-2013-0508,,,6/4/2013,f
cve-2013-0538,,,5/1/2013,f
cve-2013-0577,,,10/10/2013,f
cve-2013-0582,,,5/2/2013,f
cve-2013-0585,,,8/15/2013,f
cve-2013-0623,,,1/10/2013,f
cve-2013-0665,,,3/21/2013,f
cve-2016-5313,,,4/12/2017,f
cve-2014-6729,,,9/26/2014,f
cve-2013-0720,,,3/27/2013,f
cve-2013-0743,,,1/25/2013,f
cve-2013-0785,,,2/24/2013,f
cve-2013-0863,,,11/23/2013,f
cve-2013-0904,,,3/4/2013,f
cve-2013-0934,,,5/7/2013,f
cve-2013-0956,,,1/28/2013,f
cve-2016-0284,,,11/24/2016,f
cve-2009-3126,,,10/14/2009,f
cve-2015-5346,,,2/24/2016,f
cve-2009-3808,,7/16/2009,10/27/2009,f
cve-2013-0970,,,3/14/2013,f
cve-2013-0973,,,3/14/2013,f
cve-2013-0980,,,3/20/2013,f
cve-2015-3900,,,6/24/2015,f
cve-2013-0995,,,5/19/2013,f
cve-2013-1005,,,5/19/2013,f
cve-2013-1007,,,5/19/2013,f
cve-2013-1032,,,9/15/2013,f
cve-2013-2737,,,5/16/2013,f
cve-2015-5589,,,5/16/2016,f
cve-2016-5230,,,6/30/2016,f
cve-2016-0426,,,1/20/2016,f
cve-2015-6566,,,1/11/2016,f
cve-2009-0063,,,4/24/2009,f
cve-2009-0607,,,2/17/2009,f
cve-2009-0781,,,3/9/2009,f
cve-2009-1017,,,4/15/2009,f
cve-2009-1870,,,7/31/2009,f
cve-2009-2117,,6/17/2009,6/18/2009,f
cve-2009-4186,,11/16/2009,12/3/2009,t
cve-2010-1958,,,6/21/2010,f
cve-2012-4099,,,10/13/2013,f
cve-2009-2188,,,8/6/2009,f
cve-2009-2461,,,7/14/2009,f
cve-2015-6933,,,1/8/2016,f
cve-2016-6480,,,8/6/2016,f
cve-2016-6687,,,10/10/2016,f
cve-2016-6801,,,9/21/2016,f
cve-2016-7141,,,10/3/2016,f
cve-2013-1066,,,10/3/2013,f
cve-2013-1087,,,7/15/2013,f
cve-2009-2471,,,7/22/2009,f
cve-2009-2653,,7/30/2009,8/3/2009,f
cve-2013-1121,,,9/19/2013,f
cve-2013-1131,,,2/13/2013,f
cve-2013-1177,5/10/2013,,4/18/2013,f
cve-2013-6174,,,11/20/2013,f
cve-2013-6415,,,12/6/2013,f
cve-2009-2673,,,8/5/2009,f
cve-2014-6870,,,10/2/2014,f
cve-2009-2691,,,8/14/2009,f
cve-2009-3266,,,9/18/2009,f
cve-2009-3278,,,9/21/2009,f
cve-2009-2774,,7/28/2009,8/14/2009,f
cve-2013-1178,,,4/25/2013,f
cve-2013-5314,,7/12/2013,8/19/2013,f
cve-2016-9910,,,2/22/2017,f
cve-2009-1626,,4/27/2009,5/12/2009,f
cve-2014-7416,,,10/19/2014,f
cve-2009-3570,,,10/6/2009,f
cve-2013-1182,,,4/25/2013,f
cve-2013-1280,,,2/13/2013,f
cve-2013-1325,,,11/12/2013,f
cve-2013-1335,,,5/14/2013,f
cve-2016-5682,,,4/9/2017,f
cve-2016-5697,,,1/23/2017,f
cve-2013-1383,,,4/9/2013,f
cve-2013-1455,,,2/12/2013,f
cve-2013-1463,,1/24/2013,2/6/2013,f
cve-2013-1468,,3/1/2013,3/12/2013,t
cve-2013-1546,,,4/17/2013,f
cve-2013-1558,,,4/17/2013,f
cve-2013-1562,,,4/17/2013,f
cve-2013-1570,,,4/17/2013,f
cve-2013-1611,,,5/9/2013,f
cve-2013-1646,,,9/5/2013,f
cve-2013-1704,,,8/6/2013,f
cve-2013-1709,,,8/6/2013,f
cve-2013-1721,,,9/18/2013,f
cve-2015-1155,5/15/2015,,5/7/2015,f
cve-2013-1724,,,9/18/2013,f
cve-2013-1727,,9/17/2013,9/18/2013,f
cve-2013-1737,,,9/18/2013,f
cve-2013-1799,,,3/28/2013,f
cve-2013-1802,,,4/9/2013,f
cve-2013-1918,,,5/13/2013,f
cve-2016-5801,,,2/13/2017,f
cve-2017-5167,,,2/13/2017,f
cve-2013-1998,,,6/15/2013,f
cve-2013-2003,,,6/15/2013,f
cve-2013-2053,,,7/9/2013,f
cve-2013-2090,,,5/27/2014,f
cve-2013-2105,,,4/22/2014,f
cve-2013-2112,,,7/31/2013,f
cve-2013-2160,,7/9/2013,8/19/2013,f
cve-2016-5823,,,1/27/2017,f
cve-2016-7194,,10/20/2016,10/13/2016,f
cve-2014-6888,,,10/2/2014,f
cve-2013-2179,,,12/26/2013,f
cve-2013-2248,,7/16/2013,7/17/2013,f
cve-2013-2313,,,5/29/2013,f
cve-2013-2346,1/10/2014,,1/3/2014,f
cve-2013-2368,8/13/2013,,7/26/2013,f
cve-2013-1114,,2/5/2013,2/13/2013,f
cve-2016-6984,,,10/13/2016,f
cve-2016-0542,,,1/20/2016,f
cve-2013-2439,,,4/17/2013,f
cve-2013-2442,,,6/18/2013,f
cve-2013-2547,,,3/14/2013,f
cve-2013-2564,,,6/9/2014,f
cve-2013-2603,,,1/12/2015,f
cve-2015-3910,,,5/20/2015,f
cve-2015-3981,,,5/12/2015,f
cve-2013-2644,,,10/4/2014,f
cve-2013-2670,,,3/14/2014,f
cve-2013-2691,,,2/5/2014,f
cve-2013-2695,,,3/28/2014,f
cve-2013-2713,,,5/23/2014,t
cve-2013-2770,,,4/7/2013,f
cve-2013-1608,,,3/26/2013,f
cve-2017-5329,,1/26/2017,1/27/2017,f
cve-2016-7010,,,10/13/2016,f
cve-2016-7015,,,10/13/2016,f
cve-2009-3728,,,11/9/2009,f
cve-2013-2839,,,5/22/2013,f
cve-2013-2844,,,5/22/2013,f
cve-2013-2858,,,6/4/2013,f
cve-2016-5964,,,2/1/2017,f
cve-2017-5330,,,3/27/2017,f
cve-2014-5385,,,8/21/2014,f
cve-2014-2862,,,4/15/2014,f
cve-2014-2870,,,4/15/2014,f
cve-2013-2872,,,7/10/2013,f
cve-2013-2879,,,7/10/2013,f
cve-2013-2883,,,7/30/2013,f
cve-2013-2891,,,9/13/2013,f
cve-2013-2919,,,10/2/2013,f
cve-2013-2929,,,12/9/2013,f
cve-2013-3030,,,11/15/2013,f
cve-2016-6000,,,2/1/2017,f
cve-2014-3761,,,5/16/2014,f
cve-2014-4191,,,6/17/2014,f
cve-2014-1722,,,4/9/2014,f
cve-2017-5334,,,3/24/2017,f
cve-2013-3057,,,5/3/2013,f
cve-2013-3063,,,5/1/2013,f
cve-2013-3082,,5/15/2013,6/9/2014,f
cve-2013-3127,7/26/2013,,7/9/2013,f
cve-2013-3144,7/26/2013,,7/9/2013,f
cve-2013-3163,,,7/9/2013,f
cve-2013-3200,,,10/9/2013,f
cve-2011-5286,,8/5/2011,12/31/2014,f
cve-2014-5016,,,7/21/2014,f
cve-2013-3213,,,4/2/2014,f
cve-2016-7016,,,10/13/2016,f
cve-2016-7020,,,10/5/2016,f
cve-2016-9115,,,10/30/2016,f
cve-2016-7777,,,10/7/2016,f
cve-2016-7915,,,11/15/2016,f
cve-2014-5101,,7/10/2014,7/25/2014,f
cve-2016-7391,,10/31/2016,11/8/2016,f
cve-2013-3240,,,4/25/2013,f
cve-2014-5105,,,7/28/2014,f
cve-2014-5182,,,8/6/2014,f
cve-2014-5183,,,8/6/2014,f
cve-2016-7916,,,11/15/2016,f
cve-2016-7959,,,10/13/2016,f
cve-2016-8284,,,10/25/2016,f
cve-2016-8871,,,10/28/2016,f
cve-2016-9185,,,11/4/2016,f
cve-2016-9277,,,11/11/2016,f
cve-2013-3256,,,8/8/2013,f
cve-2013-3261,,,6/1/2013,f
cve-2010-2100,,,5/27/2010,f
cve-2012-2291,,,1/21/2013,f
cve-2016-6094,,,2/7/2017,f
cve-2014-9342,,,12/8/2014,f
cve-2014-9352,,,12/9/2014,f
cve-2014-3881,,,6/27/2014,f
cve-2014-1302,,,4/2/2014,f
cve-2016-9481,,,11/29/2016,f
cve-2013-3325,,,5/16/2013,f
cve-2013-3333,,,5/16/2013,f
cve-2013-3339,,,5/16/2013,f
cve-2013-3369,,,8/23/2013,f
cve-2016-9644,,,11/27/2016,f
cve-2016-9798,,,12/3/2016,f
cve-2016-6683,,,10/10/2016,f
cve-2016-1705,,,7/23/2016,f
cve-2016-1785,,,3/23/2016,f
cve-2009-0209,,,10/1/2009,f
cve-2009-1323,,,4/17/2009,f
cve-2016-1485,,,8/22/2016,f
cve-2016-1947,,,1/31/2016,f
cve-2016-2297,,,5/14/2016,f
cve-2016-1787,,,3/23/2016,f
cve-2009-0014,,,2/12/2009,f
cve-2009-0018,,,2/12/2009,f
cve-2014-0633,,,3/28/2014,f
cve-2009-0282,,,1/27/2009,f
cve-2009-0355,,,2/4/2009,f
cve-2009-0288,,,1/27/2009,f
cve-2009-0311,1/23/2009,,1/27/2009,f
cve-2009-0396,,,2/2/2009,f
cve-2009-0358,,,2/4/2009,f
cve-2009-1091,,,3/25/2009,f
cve-2013-3413,,,7/4/2013,f
cve-2009-0421,,1/15/2009,2/4/2009,f
cve-2009-2485,,6/29/2009,7/16/2009,f
cve-2013-3458,,,9/7/2013,f
cve-2013-3474,,,8/30/2013,f
cve-2013-3571,,,5/8/2014,f
cve-2013-3575,,6/10/2013,6/14/2013,f
cve-2016-6244,,,3/7/2017,f
cve-2014-0973,,,8/24/2014,f
cve-2009-1803,,,5/28/2009,f
cve-2009-1849,,,6/1/2009,f
cve-2009-2221,,,6/26/2009,f
cve-2009-0549,,,6/10/2009,f
cve-2009-2080,,6/9/2009,6/16/2009,f
cve-2009-1260,,4/30/2010,4/7/2009,f
cve-2013-3580,,,7/28/2013,f
cve-2013-3601,,,9/6/2013,f
cve-2016-6285,,,1/31/2017,f
cve-2014-4877,,,10/29/2014,f
cve-2016-6283,,1/4/2017,1/18/2017,f
cve-2013-3615,,,9/17/2013,f
cve-2013-3633,,,5/24/2013,f
cve-2013-3656,,,7/17/2013,f
cve-2013-3665,,,7/18/2013,f
cve-2013-3667,,,12/31/2013,f
cve-2013-3697,,,7/31/2013,f
cve-2013-3739,,6/11/2013,6/5/2014,t
cve-2014-6994,,,10/16/2014,f
cve-2013-3754,,,7/17/2013,f
cve-2009-0584,,,3/23/2009,f
cve-2009-2320,,,7/5/2009,f
cve-2009-2376,,,7/8/2009,f
cve-2009-2581,,,7/23/2009,f
cve-2009-2261,,6/5/2009,6/30/2009,f
cve-2009-2423,,7/10/2009,7/10/2009,f
cve-2009-2591,,7/20/2009,7/24/2009,f
cve-2013-3778,,,7/17/2013,f
cve-2013-3787,,,7/17/2013,f
cve-2013-3821,,,7/17/2013,f
cve-2014-5848,,,9/9/2014,f
cve-2014-0888,,,8/29/2014,f
cve-2009-2611,,6/25/2009,7/27/2009,f
cve-2009-2780,,7/27/2009,8/17/2009,f
cve-2013-3838,,,10/16/2013,f
cve-2013-3861,,,10/9/2013,f
cve-2013-3905,,,11/12/2013,f
cve-2014-0824,,,5/26/2014,f
cve-2014-9273,,,12/8/2014,f
cve-2009-3171,,,9/11/2009,f
cve-2009-3284,,,9/22/2009,f
cve-2009-1674,,,5/18/2009,f
cve-2009-3223,,7/27/2009,9/16/2009,f
cve-2009-3521,,,10/1/2009,f
cve-2009-3425,,8/3/2009,9/25/2009,f
cve-2009-3213,,8/18/2009,9/16/2009,f
cve-2009-1328,,4/13/2009,4/17/2009,f
cve-2013-3915,,,11/12/2013,f
cve-2013-3926,,,7/1/2013,f
cve-2013-3957,,,6/14/2013,f
cve-2013-3992,,,8/5/2013,f
cve-2010-0977,,,3/16/2010,t
cve-2014-1574,,,10/15/2014,f
cve-2014-1575,,,10/15/2014,f
cve-2014-1699,,,2/6/2014,f
cve-2014-1652,,,6/18/2014,f
cve-2009-3568,,,10/6/2009,f
cve-2009-0891,,,3/24/2009,f
cve-2009-0942,,,5/13/2009,f
cve-2009-0926,,,3/17/2009,f
cve-2009-3663,,9/14/2009,10/11/2009,f
cve-2013-4001,,,12/14/2013,f
cve-2013-4041,,,11/24/2013,f
cve-2013-4043,,,2/1/2014,f
cve-2013-4066,,,10/2/2013,f
cve-2014-1791,,,6/10/2014,f
cve-2014-1794,,,6/10/2014,f
cve-2009-1291,,,4/30/2009,f
cve-2009-3648,,,10/9/2009,f
cve-2009-3652,,,10/9/2009,f
cve-2009-1392,,,6/12/2009,f
cve-2013-4067,,,10/2/2013,f
cve-2013-4098,,,6/28/2013,f
cve-2013-4125,,,7/15/2013,f
cve-2013-4140,,,7/29/2013,f
cve-2014-8071,,,10/23/2014,f
cve-2009-1491,,,5/5/2009,f
cve-2009-1520,,,5/5/2009,f
cve-2009-1575,,,5/6/2009,f
cve-2009-1844,,,6/1/2009,f
cve-2009-0366,,,3/12/2009,f
cve-2009-1583,,5/5/2009,5/7/2009,f
cve-2009-1654,,5/14/2009,5/16/2009,f
cve-2009-1886,,5/19/2009,6/24/2009,f
cve-2013-4194,,,3/11/2014,f
cve-2013-4197,,,3/11/2014,f
cve-2013-4212,,11/27/2013,12/7/2013,t
cve-2015-1611,,,4/4/2017,f
cve-2012-2310,,,7/25/2012,f
cve-2009-3656,,,10/9/2009,f
cve-2009-1999,,,10/22/2009,f
cve-2009-2001,,,10/22/2009,f
cve-2009-2002,,,10/22/2009,f
cve-2009-2029,,,6/11/2009,f
cve-2009-2089,,,8/13/2009,f
cve-2009-2192,,,8/6/2009,f
cve-2009-2465,,,7/22/2009,f
cve-2009-3802,,10/19/2009,10/27/2009,f
cve-2009-0201,,,9/2/2009,f
cve-2009-4152,,,12/2/2009,f
cve-2012-2322,,,5/18/2012,f
cve-2014-2753,,,6/10/2014,f
cve-2014-2967,,,7/7/2014,f
cve-2009-4160,,,12/2/2009,f
cve-2009-3406,,,10/22/2009,f
cve-2009-2504,,,10/14/2009,f
cve-2009-3908,,,12/11/2009,f
cve-2009-3078,,,9/10/2009,f
cve-2009-0360,,3/29/2009,2/13/2009,f
cve-2009-4249,,11/10/2009,12/9/2009,f
cve-2013-4311,,,10/3/2013,f
cve-2014-3303,,,7/28/2014,f
cve-2009-4415,,,12/24/2009,f
cve-2009-3176,,,9/11/2009,f
cve-2009-3377,,,10/29/2009,f
cve-2009-3458,,,10/19/2009,f
cve-2009-3465,,,11/4/2009,f
cve-2009-3612,,,10/19/2009,f
cve-2009-3767,,,10/23/2009,f
cve-2009-3829,,,10/30/2009,f
cve-2009-3555,,11/10/2009,11/9/2009,f
cve-2010-3987,,,10/28/2010,f
cve-2014-7118,,,10/19/2014,f
cve-2014-3594,,,8/22/2014,f
cve-2009-3519,,,10/1/2009,f
cve-2013-4338,,,9/12/2013,f
cve-2013-4406,,,5/19/2014,f
cve-2013-4465,,,10/25/2013,f
cve-2013-4469,,,11/2/2013,f
cve-2013-4481,,,11/23/2013,f
cve-2013-4482,,,11/23/2013,f
cve-2016-6615,,,12/10/2016,f
cve-2016-7234,,,11/10/2016,f
cve-2016-6616,,,12/10/2016,f
cve-2013-4515,,,11/11/2013,f
cve-2013-4588,,,11/19/2013,f
cve-2013-4619,,,8/9/2013,f
cve-2013-4661,,,1/29/2014,f
cve-2013-4698,,,8/15/2013,f
cve-2013-4711,,,10/4/2013,f
cve-2013-4715,,,11/6/2013,f
cve-2013-4716,,,11/7/2013,f
cve-2013-4721,,,6/27/2013,f
cve-2014-7439,,,10/19/2014,f
cve-2014-0168,,,10/6/2014,f
cve-2014-3915,6/2/2014,,6/11/2014,f
cve-2013-2451,,,6/18/2013,f
cve-2009-4181,,,12/10/2009,f
cve-2009-4442,,,12/28/2009,f
cve-2013-4725,,,6/6/2014,f
cve-2014-9308,,2/10/2015,1/15/2015,t
cve-2014-3991,,7/8/2014,7/11/2014,f
cve-2013-4737,,,2/15/2014,f
cve-2014-7459,,,10/19/2014,f
cve-2014-4407,,,9/18/2014,f
cve-2009-4445,,,12/29/2009,f
cve-2009-1903,,,6/3/2009,f
cve-2009-0020,,,2/12/2009,f
cve-2009-1173,,,3/31/2009,f
cve-2009-4243,,,1/25/2010,f
cve-2009-4245,,,1/25/2010,f
cve-2015-4382,,,6/15/2015,f
cve-2009-4855,,8/6/2009,5/10/2010,f
cve-2009-2567,,5/5/2009,7/22/2009,f
cve-2013-4740,,,11/11/2013,f
cve-2014-7484,,,10/20/2014,f
cve-2014-5026,,,10/20/2014,f
cve-2009-0059,,,2/4/2009,f
cve-2009-0081,,,3/10/2009,f
cve-2014-4635,,,1/6/2015,f
cve-2009-0083,,,3/10/2009,f
cve-2009-0084,,,4/14/2009,f
cve-2011-2098,,,6/16/2011,f
cve-2013-4744,,,7/1/2013,f
cve-2013-4746,,,7/1/2013,f
cve-2013-4748,,,7/1/2013,f
cve-2014-6883,,,10/2/2014,f
cve-2014-5573,,,9/8/2014,f
cve-2014-0004,,,3/11/2014,f
cve-2009-0088,,,4/14/2009,f
cve-2009-0098,,,2/10/2009,f
cve-2009-0126,,,1/15/2009,f
cve-2009-0142,,,2/12/2009,f
cve-2014-6867,,,10/2/2014,f
cve-2010-0088,,,4/1/2010,f
cve-2010-1169,,,5/19/2010,f
cve-2014-0224,,,6/5/2014,f
cve-2014-5354,,,12/16/2014,f
cve-2013-4753,,,12/26/2014,f
cve-2013-4754,,,12/26/2014,f
cve-2013-4781,,,7/18/2013,f
cve-2013-4831,,,10/16/2013,f
cve-2014-0285,4/8/2014,,2/11/2014,f
cve-2014-0296,,,6/10/2014,f
cve-2013-4845,,,12/14/2013,f
cve-2013-4881,,,8/18/2013,f
cve-2013-4898,,,1/29/2014,t
cve-2013-4963,,,3/14/2014,f
cve-2014-0348,,,4/15/2014,f
cve-2014-6064,,,9/2/2014,f
cve-2009-0157,,,5/13/2009,f
cve-2009-0163,,,4/23/2009,f
cve-2009-0167,,,1/16/2009,f
cve-2009-0140,,,2/12/2009,f
cve-2016-6726,,,4/17/2017,f
cve-2014-9602,,,1/16/2015,f
cve-2009-0177,,1/2/2009,1/20/2009,f
cve-2010-1156,,,4/16/2010,f
cve-2017-7600,,,4/9/2017,f
cve-2014-7543,,,10/20/2014,f
cve-2014-6079,,,10/2/2014,f
cve-2014-0440,,,1/14/2014,f
cve-2014-0443,,,1/14/2014,f
cve-2009-0185,,,6/2/2009,f
cve-2009-0507,,,2/26/2009,f
cve-2009-0723,,,3/23/2009,f
cve-2009-0182,,1/7/2009,1/20/2009,f
cve-2009-0963,,3/17/2009,3/19/2009,f
cve-2013-4999,,,7/30/2013,f
cve-2013-5005,,,1/29/2014,f
cve-2013-5037,,,12/29/2013,f
cve-2009-3235,,,9/17/2009,f
cve-2009-1332,,,4/17/2009,f
cve-2009-1377,,,5/19/2009,f
cve-2009-1476,,,5/26/2009,f
cve-2009-1722,,,7/31/2009,f
cve-2009-1760,,,6/11/2009,f
cve-2009-1788,,,5/26/2009,f
cve-2009-1840,,,6/12/2009,f
cve-2009-1905,,,6/3/2009,f
cve-2014-6769,,,9/27/2014,f
cve-2009-2066,,,6/15/2009,f
cve-2014-0541,,,8/12/2014,f
cve-2014-0552,,,9/9/2014,f
cve-2014-6298,,,10/3/2014,f
cve-2014-6335,,,11/11/2014,f
cve-2014-6346,,,11/11/2014,f
cve-2009-2123,,6/15/2009,6/19/2009,f
cve-2013-5038,,,12/29/2013,f
cve-2013-5065,,12/3/2013,11/27/2013,f
cve-2013-5091,,,10/4/2013,t
cve-2013-5094,,3/8/2013,1/28/2014,f
cve-2013-5099,,7/18/2013,8/9/2013,t
cve-2017-7601,,,4/9/2017,f
cve-2014-6425,,,9/20/2014,f
cve-2014-6499,,,10/15/2014,f
cve-2009-2622,,,7/28/2009,f
cve-2009-2656,,,8/3/2009,f
cve-2009-2671,,,8/5/2009,f
cve-2009-2730,,,8/12/2009,f
cve-2009-2807,,,9/14/2009,f
cve-2009-3395,,,10/22/2009,f
cve-2009-2408,,,7/30/2009,f
cve-2009-2334,,7/10/2009,7/10/2009,f
cve-2010-1398,6/8/2010,,6/11/2010,f
cve-2014-7603,,,10/20/2014,f
cve-2014-7608,,,10/20/2014,f
cve-2009-3569,,,10/6/2009,f
cve-2009-3977,,,11/18/2009,f
cve-2009-4376,,,12/21/2009,f
cve-2009-0275,,,1/26/2009,f
cve-2014-3177,,,8/26/2014,f
cve-2010-1400,,,6/11/2010,f
cve-2013-5128,,,9/19/2013,f
cve-2014-1529,,,4/30/2014,f
cve-2014-0407,,,1/14/2014,f
cve-2014-0413,,,4/15/2014,f
cve-2009-0438,,,2/10/2009,f
cve-2009-0970,,,3/19/2009,f
cve-2009-1078,,,3/25/2009,f
cve-2009-1190,,,4/27/2009,f
cve-2009-0326,,1/13/2009,1/29/2009,f
cve-2009-0641,,2/16/2009,2/18/2009,f
cve-2013-5139,,,9/19/2013,f
cve-2014-2345,,,6/5/2014,f
cve-2014-2461,,,4/15/2014,f
cve-2014-2474,,,10/15/2014,f
cve-2014-2682,,,11/15/2014,f
cve-2014-4855,,,7/10/2014,f
cve-2013-5154,,,9/19/2013,f
cve-2013-5181,,,10/23/2013,f
cve-2013-5195,,,12/18/2013,f
cve-2013-5196,,,12/18/2013,f
cve-2013-5197,,,12/18/2013,f
cve-2013-5218,,,12/29/2013,f
cve-2013-5304,,,8/16/2013,f
cve-2014-2789,,,7/8/2014,f
cve-2013-5309,,,8/16/2013,f
cve-2013-5327,,,10/9/2013,f
cve-2013-5353,,,6/13/2014,f
cve-2013-5370,,,9/30/2013,f
cve-2013-5381,,,10/1/2013,f
cve-2013-5401,,,3/21/2014,f
cve-2013-5402,,,12/18/2013,f
cve-2013-5405,,,12/21/2013,f
cve-2013-5427,,,2/3/2014,f
cve-2013-5467,,,8/29/2014,f
cve-2014-7714,,,10/21/2014,f
cve-2014-3123,,,5/8/2014,f
cve-2014-4103,9/16/2014,,9/9/2014,f
cve-2009-1327,,4/13/2009,4/17/2009,f
cve-2010-2403,,,7/13/2010,f
cve-2010-2557,,,8/11/2010,f
cve-2013-5492,,,9/13/2013,f
cve-2016-6906,,,3/15/2017,f
cve-2014-4363,,,9/18/2014,f
cve-2014-4377,,,9/18/2014,f
cve-2016-7263,,,12/20/2016,f
cve-2014-4441,,,10/17/2014,f
cve-2013-5504,,,9/30/2013,f
cve-2013-5517,,,10/2/2013,f
cve-2013-5561,,,11/4/2013,f
cve-2013-5563,,,11/6/2013,f
cve-2013-5572,,,9/30/2013,f
cve-2013-5593,,,10/30/2013,f
cve-2013-5603,,,10/30/2013,f
cve-2013-5621,,,9/17/2013,f
cve-2014-4563,,,7/2/2014,f
cve-2014-1916,,,2/7/2014,f
cve-2014-4784,,,9/10/2014,f
cve-2009-1352,,4/14/2009,4/21/2009,f
cve-2010-3216,,,10/13/2010,f
cve-2010-3239,,,10/13/2010,f
cve-2009-4529,,,12/31/2009,f
cve-2009-4773,,,4/20/2010,f
cve-2009-4778,,,4/21/2010,f
cve-2009-4693,,7/20/2009,3/10/2010,f
